-0.1566  	-0.0456  	0.17473  	-0.9601  	-0.2170  	-0.9721  	-0.7622  	-0.0782  	0.36494  	0.15687  	-0.2792  	-0.1131  	0.03241  	-0.6733  	-0.4377  	1.16135  	0.15278  	-0.3018  	0.73479  	0.74996  	-0.1753  	0.21247  	-0.2878  	0.34054  	0.12377  	0.11549  	0.01966  	-0.3997  	-0.2110  	-0.1134  	-0.3141  	0.05085  	-0.0416  	-0.0922  	0.56521  	-0.1128  	0.56694  	0.02839  	-0.5416  	0.58129  	0.47293  	0.11844  	-0.2266  	0.44780  	0.15641  	-0.0132  	-0.0112  	9.85134  	-0.0081  	-0.0442  	-0.1052  	-0.0577  	-0.0137  	-0.0089  	-0.0659  	-0.0436  	-0.0085  	-0.0416  	0.03770  	0.01244  	-0.0362  	-0.0380  	0.00150  	0.00307  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.3492  	-0.1417  	0.06973  	-1.0548  	-0.3032  	-1.0417  	-0.7979  	-0.1741  	0.30118  	0.17588  	-0.2405  	-0.1248  	-0.0737  	-0.9347  	-0.5956  	1.20575  	0.15149  	-0.2256  	0.73305  	0.77334  	-0.3313  	0.18826  	-0.2635  	0.22226  	0.13112  	0.12500  	-0.0455  	-0.2974  	-0.1040  	-0.1097  	-0.3177  	0.05943  	-0.0631  	-0.0945  	0.43988  	-0.0447  	0.46296  	0.02483  	-0.5023  	0.58776  	0.50679  	0.11713  	-0.2193  	0.43928  	0.16226  	-0.0137  	-0.0168  	-0.0085  	-0.0245  	-0.0387  	-0.0860  	-0.0567  	-0.0108  	-0.0122  	-0.0574  	-0.0347  	0.00807  	-0.0414  	0.03359  	0.00346  	-0.0332  	-0.0404  	0.00344  	0.01265  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.2252  	-0.1053  	0.00430  	-0.7413  	-0.0915  	-0.9628  	-0.8233  	-0.1714  	0.29161  	0.14275  	-0.4068  	0.00871  	0.01396  	-0.8447  	-0.4240  	1.22622  	0.16604  	-0.2348  	0.73122  	0.84072  	-0.4273  	0.17504  	-0.3500  	0.20454  	0.20706  	0.12412  	-0.0811  	-0.1517  	-0.0051  	-0.0363  	-0.3418  	0.03370  	-0.0372  	-0.0710  	0.45261  	-0.0478  	0.38641  	0.00326  	-0.4766  	0.58551  	0.44981  	0.11916  	-0.2239  	0.43776  	0.17884  	-0.0076  	-0.0174  	0.00319  	-0.0171  	-0.0408  	-0.0883  	-0.0639  	-0.0147  	-0.0155  	-0.0579  	-0.0387  	0.01549  	-0.0356  	0.03613  	0.00276  	-0.0463  	-0.0522  	0.00449  	0.00617  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.2121  	-0.1252  	-0.0298  	-0.7077  	-0.0037  	-0.9702  	-0.7898  	-0.1424  	0.31196  	0.18620  	-0.4333  	0.08144  	0.05932  	-0.6881  	-0.4508  	1.17067  	0.10839  	-0.2061  	0.67848  	0.92136  	-0.4749  	0.21353  	-0.4072  	0.19030  	0.10283  	0.14250  	-0.2405  	-0.0392  	0.06830  	-0.0783  	-0.3181  	0.00604  	0.00203  	-0.0540  	0.43501  	-0.0502  	0.27476  	-0.0438  	-0.4255  	0.61295  	0.47087  	0.10304  	-0.2017  	0.45087  	0.17024  	-0.0154  	-0.0094  	0.01066  	-0.0179  	-0.0280  	-0.0781  	-0.0649  	-0.0145  	-0.0173  	-0.0586  	-0.0513  	0.00993  	-0.0365  	0.03177  	-0.0011  	-0.0377  	-0.0516  	0.00061  	0.01225  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.2926  	-0.1364  	-0.1570  	-0.7584  	0.02495  	-1.1034  	-0.7677  	-0.1187  	0.28220  	0.18512  	-0.3209  	0.09515  	0.07350  	-0.6262  	-0.4807  	1.19233  	0.08746  	-0.1957  	0.66315  	0.90551  	-0.4397  	0.14349  	-0.4499  	0.19203  	0.06322  	0.14503  	-0.2130  	-0.0583  	0.06083  	-0.0910  	-0.3092  	0.00588  	0.00211  	-0.0838  	0.51217  	-0.0583  	0.25911  	-0.0626  	-0.4353  	0.62068  	0.44771  	0.12181  	-0.2204  	0.43385  	0.18945  	-0.0294  	-0.0118  	-0.0064  	-0.0182  	-0.0328  	-0.0893  	-0.0644  	-0.0227  	-0.0188  	-0.0546  	-0.0507  	0.01594  	-0.0446  	0.03839  	0.00100  	-0.0334  	-0.0394  	0.00676  	0.01044  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.4899  	-0.2069  	-0.2011  	-0.7939  	0.03393  	-1.2097  	-0.7672  	-0.1381  	0.31111  	0.22023  	-0.2702  	0.15667  	0.06052  	-0.6606  	-0.4763  	1.19814  	0.07562  	-0.1562  	0.68208  	0.92343  	-0.4696  	0.12509  	-0.4256  	0.16205  	0.00625  	0.14926  	-0.3120  	0.02859  	0.08147  	-0.1363  	-0.3026  	-0.0086  	0.05393  	-0.0625  	0.46608  	-0.0972  	0.23055  	-0.0554  	-0.4414  	0.58041  	0.48387  	0.12171  	-0.2319  	0.42012  	0.16136  	-0.0176  	0.00525  	0.01073  	-0.0152  	-0.0411  	-0.0947  	-0.0678  	-0.0306  	-0.0151  	-0.0628  	-0.0521  	0.02017  	-0.0446  	0.02855  	-0.0054  	-0.0273  	-0.0402  	0.01128  	0.00826  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.5342  	-0.2194  	-0.2283  	-0.8300  	-0.0106  	-1.2717  	-0.7502  	-0.1423  	0.31507  	0.29323  	-0.1902  	0.14126  	0.03205  	-0.7202  	-0.5252  	1.16247  	0.05012  	-0.1408  	0.68536  	0.95360  	-0.4438  	0.15751  	-0.4541  	0.14130  	0.00355  	0.15454  	-0.3351  	0.03444  	0.04332  	-0.1547  	-0.3043  	-0.0288  	0.05084  	-0.0485  	0.47522  	-0.0686  	0.27635  	-0.0651  	-0.4339  	0.59613  	0.46936  	0.12058  	-0.2382  	0.41563  	0.17051  	-0.0125  	0.00240  	0.00771  	-0.0150  	-0.0427  	-0.0886  	-0.0620  	-0.0243  	-0.0135  	-0.0598  	-0.0457  	0.01240  	-0.0428  	0.02972  	-0.0030  	-0.0290  	-0.0428  	-0.0027  	0.00383  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.5605  	-0.2336  	-0.2359  	-0.8641  	-0.0554  	-1.3090  	-0.7305  	-0.1364  	0.31879  	0.32800  	-0.1113  	0.13794  	0.03546  	-0.7702  	-0.5609  	1.12942  	0.05036  	-0.1292  	0.67584  	1.04069  	-0.4026  	0.15546  	-0.4422  	0.13784  	-0.0083  	0.19039  	-0.3727  	0.03848  	0.03324  	-0.1689  	-0.3009  	-0.0613  	0.06149  	-0.0448  	0.44161  	-0.0754  	0.27817  	-0.0694  	-0.4317  	0.56493  	0.45097  	0.12152  	-0.2330  	0.41357  	0.18034  	-0.0117  	0.00261  	8.23829  	-0.0100  	-0.0402  	-0.0935  	-0.0633  	-0.0187  	-0.0123  	-0.0604  	-0.0411  	0.00722  	-0.0427  	0.02486  	-0.0072  	-0.0381  	-0.0456  	-0.0114  	0.00422  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.4625  	-0.2053  	-0.2267  	-0.7643  	-0.0065  	-1.2065  	-0.7305  	-0.1249  	0.35227  	0.30025  	-0.1911  	0.20060  	0.06330  	-0.6935  	-0.4772  	1.13736  	0.05398  	-0.1396  	0.67615  	1.02457  	-0.4063  	0.14509  	-0.4523  	0.12812  	0.03942  	0.18912  	-0.3501  	0.08870  	0.05527  	-0.1512  	-0.3052  	-0.0549  	0.05959  	-0.0492  	0.46702  	-0.0738  	0.25566  	-0.0812  	-0.4185  	0.57209  	0.44446  	0.12982  	-0.2357  	0.40919  	0.17256  	-0.0151  	0.00511  	0.00405  	-0.0119  	-0.0369  	-0.0876  	-0.0687  	-0.0234  	-0.0089  	-0.0600  	-0.0427  	0.01687  	-0.0418  	0.02289  	-0.0018  	-0.0392  	-0.0458  	-0.0012  	0.00656  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.2855  	-0.1683  	-0.1656  	-0.6196  	0.05772  	-1.0557  	-0.7703  	-0.0623  	0.39473  	0.21857  	-0.3306  	0.26110  	0.09232  	-0.5426  	-0.3176  	1.19190  	0.07144  	-0.1492  	0.69911  	0.96639  	-0.4360  	0.13929  	-0.4713  	0.13594  	0.08887  	0.17720  	-0.3049  	0.04159  	0.07019  	-0.0989  	-0.3063  	-0.0230  	0.03579  	-0.0395  	0.48674  	-0.1004  	0.24869  	-0.0518  	-0.4217  	0.59782  	0.45022  	0.11052  	-0.2122  	0.41948  	0.16436  	-0.0132  	-0.0003  	0.02294  	-0.0198  	-0.0366  	-0.0705  	-0.0735  	-0.0236  	-0.0170  	-0.0623  	-0.0334  	0.00971  	-0.0349  	0.02546  	0.00126  	-0.0485  	-0.0540  	0.00518  	0.00996  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.2366  	-0.1296  	-0.1168  	-0.5787  	0.06483  	-0.9873  	-0.7741  	-0.0218  	0.41736  	0.17041  	-0.3914  	0.24999  	0.12212  	-0.5000  	-0.2263  	1.20329  	0.07545  	-0.1850  	0.71771  	0.93306  	-0.4603  	0.15753  	-0.4555  	0.15760  	0.08494  	0.16962  	-0.2841  	0.01211  	0.05863  	-0.0765  	-0.3277  	-0.0140  	0.03487  	-0.0414  	0.49420  	-0.1052  	0.27141  	-0.0625  	-0.4048  	0.60785  	0.44477  	0.11977  	-0.2100  	0.43493  	0.16602  	-0.0085  	-0.0101  	0.01875  	-0.0209  	-0.0318  	-0.0785  	-0.0741  	-0.0197  	-0.0130  	-0.0621  	-0.0321  	0.00923  	-0.0380  	0.03218  	0.00070  	-0.0523  	-0.0513  	-0.0104  	0.00872  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
-0.0741  	-0.0106  	0.05929  	-0.6180  	0.02663  	-0.8881  	-0.7656  	-0.0402  	0.40384  	0.09905  	-0.6133  	0.11855  	0.15052  	-0.4554  	-0.0819  	1.17928  	0.12050  	-0.2385  	0.72076  	0.82737  	-0.3980  	0.21965  	-0.3470  	0.19089  	0.09318  	0.13693  	-0.1532  	-0.1399  	0.00710  	-0.0454  	-0.3233  	-0.0088  	0.01767  	-0.0548  	0.45691  	-0.1384  	0.35331  	-0.0433  	-0.4135  	0.60796  	0.45285  	0.10746  	-0.2023  	0.43971  	0.16512  	-0.0144  	-0.0109  	0.01946  	-0.0087  	-0.0310  	-0.0869  	-0.0620  	-0.0210  	-0.0099  	-0.0610  	-0.0239  	0.00722  	-0.0443  	0.03396  	0.00175  	-0.0300  	-0.0476  	-0.0064  	-0.0001  	0.05474  	-0.0837  	-0.0593  	0.00877  	-0.0282  	0.56071  	1.04110  	127.032  	108.432  	
