-0.2914  	-0.1751  	-0.5643  	-0.6935  	-0.2382  	-0.4338  	-0.1651  	-0.3748  	0.19315  	0.10201  	-0.4520  	-0.8257  	0.27396  	0.22652  	-0.0378  	0.00957  	-0.4883  	-0.5637  	-0.1607  	0.15668  	-0.2194  	-0.7063  	-0.9828  	0.16888  	0.41744  	-0.1255  	0.13118  	0.26075  	-0.0572  	-0.0760  	-0.0801  	0.11143  	-0.0521  	0.12409  	0.11921  	0.05521  	0.11915  	-0.0062  	-0.0779  	0.39103  	0.36363  	-0.0947  	-0.0260  	0.08235  	0.11684  	0.00882  	-0.0353  	-0.0568  	-0.0700  	0.14199  	0.05875  	0.02901  	-0.0814  	0.04853  	0.00876  	-0.0438  	0.02234  	-0.0163  	-0.0155  	-0.0040  	-0.0055  	-0.1106  	-0.0016  	-0.0241  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.8499  	-0.3456  	-0.9097  	-0.6849  	-0.1865  	-0.6414  	-0.2576  	-0.4278  	0.14636  	0.03236  	-0.2059  	-0.6922  	0.13939  	-0.0733  	-0.1353  	-0.0167  	-0.4577  	-0.5271  	-0.1567  	0.25181  	-0.1181  	-0.8578  	-0.9325  	0.20572  	0.13456  	-0.0396  	-0.0542  	0.30630  	-0.0922  	-0.1126  	-0.0445  	0.11259  	-0.0041  	0.12677  	0.13518  	0.02903  	0.10497  	-0.0186  	-0.1211  	0.38596  	0.31687  	-0.0815  	-0.0933  	0.08425  	0.12163  	0.02140  	-0.0059  	-0.1042  	-0.1002  	0.12500  	0.05759  	0.03075  	-0.0773  	0.05222  	-0.0044  	-0.0586  	0.02363  	-0.0208  	-0.0170  	0.00156  	-0.0089  	-0.1010  	-0.0160  	-0.0318  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-1.1298  	-0.4191  	-0.9554  	-0.8506  	-0.1881  	-0.7636  	-0.2683  	-0.4728  	0.09875  	0.04713  	-0.1198  	-0.6316  	0.07068  	-0.2524  	-0.2623  	-0.1036  	-0.4963  	-0.5142  	-0.1841  	0.22298  	-0.1666  	-0.8079  	-0.8983  	0.14443  	0.10754  	-0.0461  	-0.1538  	0.40373  	-0.0149  	-0.1516  	-0.0736  	0.07730  	-0.0201  	0.10587  	0.07264  	0.02575  	0.06719  	-0.0374  	-0.0791  	0.34211  	0.32965  	-0.0799  	-0.0765  	0.06588  	0.13203  	0.02409  	-0.0081  	-0.1073  	-0.1088  	0.13415  	0.06124  	0.03690  	-0.0743  	0.04696  	-0.0005  	-0.0640  	0.02296  	-0.0219  	-0.0125  	-0.0083  	-0.0146  	-0.1031  	-0.0170  	-0.0329  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.8883  	-0.3316  	-0.7890  	-1.0074  	-0.3538  	-0.7521  	-0.2691  	-0.4754  	0.12201  	0.06276  	-0.2140  	-0.6971  	0.08556  	-0.2354  	-0.2857  	-0.1030  	-0.3959  	-0.5063  	-0.1310  	0.19401  	-0.2226  	-0.7780  	-0.8282  	0.13065  	0.22655  	-0.0422  	-0.0856  	0.38033  	0.01627  	-0.1367  	-0.0349  	0.07234  	-0.0440  	0.10159  	-0.0243  	0.06950  	0.04981  	-0.0176  	-0.0494  	0.34704  	0.38214  	-0.0856  	-0.0627  	0.08547  	0.11871  	0.01101  	-0.0150  	-0.0864  	-0.1020  	0.11306  	0.04916  	0.03687  	-0.0711  	0.04971  	0.00818  	-0.0634  	0.01442  	-0.0185  	-0.0040  	0.00323  	-0.0112  	-0.1027  	-0.0083  	-0.0263  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.5579  	-0.2816  	-0.7142  	-0.7935  	-0.3270  	-0.3832  	-0.2996  	-0.4113  	0.16268  	-0.0205  	-0.4091  	-0.6989  	0.07786  	-0.3299  	-0.3711  	0.24058  	-0.4201  	-0.3934  	-0.0905  	0.19019  	-0.3057  	-0.7904  	-0.8543  	0.05530  	0.22995  	-0.0633  	-0.1659  	0.47903  	0.05355  	-0.0897  	-0.0993  	0.13294  	-0.0540  	0.09043  	-0.0504  	0.06204  	0.01726  	-0.0079  	-0.0450  	0.36639  	0.43177  	-0.1196  	0.01346  	0.09794  	0.12133  	0.03082  	-0.0222  	-0.0772  	-0.0928  	0.13835  	0.06060  	0.03748  	-0.0623  	0.04829  	0.01387  	-0.0525  	0.02172  	-0.0211  	0.00103  	-0.0044  	-0.0153  	-0.1055  	-0.0124  	-0.0278  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.5572  	-0.2465  	-0.5844  	-0.7051  	-0.3084  	-0.4533  	-0.2793  	-0.4848  	0.14000  	0.08785  	-0.3505  	-0.5986  	0.04365  	-0.3080  	-0.3144  	0.20148  	-0.4829  	-0.4362  	-0.1457  	0.22007  	-0.3420  	-0.7730  	-0.9078  	-0.0043  	0.16222  	-0.0423  	-0.2358  	0.49449  	0.08186  	-0.1052  	-0.0829  	0.12959  	-0.0527  	0.11409  	-0.0611  	0.09355  	0.01754  	0.00708  	-0.0617  	0.38110  	0.43760  	-0.1113  	0.01529  	0.11773  	0.09543  	0.01271  	-0.0181  	-0.0647  	-0.0837  	0.10212  	0.05746  	0.03498  	-0.0595  	0.04769  	0.01364  	-0.0659  	0.02584  	-0.0253  	-0.0114  	-0.0077  	-0.0195  	-0.1137  	-0.0013  	-0.0279  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.8315  	-0.2768  	-0.7565  	-0.6880  	-0.2684  	-0.5883  	-0.2660  	-0.5571  	0.10126  	0.08727  	-0.3218  	-0.6547  	0.03197  	-0.3277  	-0.3849  	0.13321  	-0.4719  	-0.4427  	-0.1237  	0.23481  	-0.3551  	-0.7788  	-0.9704  	0.09239  	0.24973  	-0.0702  	-0.1574  	0.52823  	0.15070  	-0.0887  	-0.1026  	0.13670  	-0.0736  	0.11755  	-0.0163  	0.19408  	-0.0279  	-0.0385  	-0.0561  	0.40451  	0.41821  	-0.1091  	-0.0232  	0.10363  	0.12486  	0.01185  	-0.0192  	-0.0882  	-0.0867  	0.10729  	0.05735  	0.03166  	-0.0614  	0.04748  	0.00948  	-0.0610  	0.02644  	-0.0123  	-0.0052  	0.00171  	-0.0079  	-0.1165  	0.00045  	-0.0288  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-1.0782  	-0.4387  	-0.9714  	-0.9120  	-0.2988  	-0.7428  	-0.2707  	-0.5432  	0.10747  	0.05184  	-0.1790  	-0.6645  	0.05736  	-0.2861  	-0.2888  	-0.0608  	-0.4605  	-0.5101  	-0.1689  	0.23071  	-0.2815  	-0.7817  	-0.8412  	0.11828  	0.18811  	-0.0401  	-0.1540  	0.46972  	0.04757  	-0.1092  	-0.0631  	0.10257  	-0.0600  	0.11676  	-0.0045  	0.08054  	0.01727  	-0.0271  	-0.0771  	0.35193  	0.36350  	-0.0952  	-0.0688  	0.07171  	0.11901  	0.01099  	-0.0088  	-0.1008  	-0.0957  	0.12534  	0.05194  	0.03407  	-0.0635  	0.05056  	0.00468  	-0.0605  	0.02071  	-0.0207  	-0.0106  	-0.0014  	-0.0066  	-0.1073  	-0.0093  	-0.0286  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.9482  	-0.3385  	-0.9113  	-0.7167  	-0.1823  	-0.6863  	-0.2751  	-0.4210  	0.13351  	0.02014  	-0.2126  	-0.5215  	0.10336  	-0.1237  	-0.1266  	-0.0502  	-0.4718  	-0.4963  	-0.1704  	0.22596  	-0.2442  	-0.7729  	-0.9044  	0.11686  	0.15327  	-0.0634  	-0.1724  	0.46940  	0.00548  	-0.1218  	-0.0781  	0.09320  	-0.0363  	0.10365  	0.00333  	0.04151  	0.02665  	-0.0438  	-0.0297  	0.35269  	0.34620  	-0.0801  	-0.0724  	0.05649  	0.11068  	0.01603  	-0.0082  	-0.0875  	-0.0944  	0.13167  	0.05874  	0.03867  	-0.0701  	0.05053  	0.00334  	-0.0579  	0.02074  	-0.0217  	-0.0083  	-0.0063  	-0.0078  	-0.1020  	-0.0118  	-0.0290  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
-0.7771  	-0.2585  	-0.7962  	-0.6646  	-0.1867  	-0.5528  	-0.3038  	-0.3690  	0.15658  	-0.0266  	-0.2929  	-0.5203  	0.15278  	-0.0629  	-0.1382  	0.01108  	-0.4645  	-0.4950  	-0.1686  	0.24012  	-0.2378  	-0.7674  	-0.9194  	0.10668  	0.15641  	-0.0511  	-0.1577  	0.47536  	0.05418  	-0.1247  	-0.0531  	0.08643  	-0.0251  	0.11742  	-0.0104  	0.05386  	-0.0385  	-0.0444  	-0.0057  	0.38403  	0.34933  	-0.1036  	-0.0425  	0.06192  	0.10778  	0.01011  	-0.0106  	-0.0784  	-0.0917  	0.12268  	0.07140  	0.03820  	-0.0719  	0.05079  	0.00670  	-0.0531  	0.02315  	-0.0245  	-0.0057  	0.00132  	-0.0098  	-0.1013  	-0.0160  	-0.0253  	0.04122  	-0.0689  	0.02287  	0.01565  	0.06011  	0.04720  	0.98662  	129.534  	101.584  	
